ticker,company_name,sector,cik,year,document_type,source,filing_date,accession_number,filing_url,document_url,text_len,theme_categories,theme_counts_json,theme_counts_per_10k_json,tone_positive,tone_negative,tone_net,has_text,analyst_notes,innovation_per_10k,customer_focus_per_10k,employees_culture_per_10k,diversity_inclusion_per_10k,sustainability_environment_per_10k,community_social_impact_per_10k,integrity_ethics_trust_per_10k,health_safety_wellbeing_per_10k,financial_performance_growth_per_10k,total_theme_mentions_per_10k,dominant_theme,event_period
AMZN,Amazon,Consumer Discretionary,1018724,2020,DEF 14A proxy statement,SEC EDGAR,2020-04-16,0001193125-20-108422,https://www.sec.gov/Archives/edgar/data/1018724/000119312520108422,https://www.sec.gov/Archives/edgar/data/1018724/000119312520108422/d897711ddef14a.htm,281424,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 140, ""customer_focus"": 189, ""employees_culture"": 202, ""diversity_inclusion"": 185, ""sustainability_environment"": 176, ""community_social_impact"": 95, ""integrity_ethics_trust"": 149, ""health_safety_wellbeing"": 22, ""financial_performance_growth"": 578}","{""innovation"": 4.9747, ""customer_focus"": 6.7158, ""employees_culture"": 7.1778, ""diversity_inclusion"": 6.5737, ""sustainability_environment"": 6.2539, ""community_social_impact"": 3.3757, ""integrity_ethics_trust"": 5.2945, ""health_safety_wellbeing"": 0.7817, ""financial_performance_growth"": 20.5384}",210,109,0.3166,True,"downloaded on attempt 1. Clean text length: 281424. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",4.9747,6.7158,7.1778,6.5737,6.2539,3.3757,5.2945,0.7817,20.5384,61.6862,financial_performance_growth,covid_2020_2021
AMZN,Amazon,Consumer Discretionary,1018724,2021,DEF 14A proxy statement,SEC EDGAR,2021-04-15,0001104659-21-050333,https://www.sec.gov/Archives/edgar/data/1018724/000110465921050333,https://www.sec.gov/Archives/edgar/data/1018724/000110465921050333/tm2035374-1_def14a.htm,346616,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 214, ""customer_focus"": 278, ""employees_culture"": 410, ""diversity_inclusion"": 341, ""sustainability_environment"": 177, ""community_social_impact"": 153, ""integrity_ethics_trust"": 144, ""health_safety_wellbeing"": 71, ""financial_performance_growth"": 558}","{""innovation"": 6.174, ""customer_focus"": 8.0204, ""employees_culture"": 11.8287, ""diversity_inclusion"": 9.838, ""sustainability_environment"": 5.1065, ""community_social_impact"": 4.4141, ""integrity_ethics_trust"": 4.1545, ""health_safety_wellbeing"": 2.0484, ""financial_performance_growth"": 16.0985}",325,88,0.5738,True,"downloaded on attempt 1. Clean text length: 346616. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",6.174,8.0204,11.8287,9.838,5.1065,4.4141,4.1545,2.0484,16.0985,67.6831,financial_performance_growth,covid_2020_2021
AMZN,Amazon,Consumer Discretionary,1018724,2022,DEF 14A proxy statement,SEC EDGAR,2022-04-14,0001104659-22-045572,https://www.sec.gov/Archives/edgar/data/1018724/000110465922045572,https://www.sec.gov/Archives/edgar/data/1018724/000110465922045572/tm223357-5_def14a.htm,496787,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 286, ""customer_focus"": 280, ""employees_culture"": 745, ""diversity_inclusion"": 462, ""sustainability_environment"": 317, ""community_social_impact"": 172, ""integrity_ethics_trust"": 181, ""health_safety_wellbeing"": 273, ""financial_performance_growth"": 806}","{""innovation"": 5.757, ""customer_focus"": 5.6362, ""employees_culture"": 14.9964, ""diversity_inclusion"": 9.2998, ""sustainability_environment"": 6.381, ""community_social_impact"": 3.4622, ""integrity_ethics_trust"": 3.6434, ""health_safety_wellbeing"": 5.4953, ""financial_performance_growth"": 16.2243}",533,142,0.5793,True,"downloaded on attempt 1. Clean text length: 496787. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",5.757,5.6362,14.9964,9.2998,6.381,3.4622,3.6434,5.4953,16.2243,70.8956,financial_performance_growth,post_2021
AMZN,Amazon,Consumer Discretionary,1018724,2023,DEF 14A proxy statement,SEC EDGAR,2023-04-13,0001104659-23-044708,https://www.sec.gov/Archives/edgar/data/1018724/000110465923044708,https://www.sec.gov/Archives/edgar/data/1018724/000110465923044708/tm233694d2_def14a.htm,546094,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 279, ""customer_focus"": 335, ""employees_culture"": 567, ""diversity_inclusion"": 352, ""sustainability_environment"": 329, ""community_social_impact"": 133, ""integrity_ethics_trust"": 267, ""health_safety_wellbeing"": 198, ""financial_performance_growth"": 1187}","{""innovation"": 5.109, ""customer_focus"": 6.1345, ""employees_culture"": 10.3828, ""diversity_inclusion"": 6.4458, ""sustainability_environment"": 6.0246, ""community_social_impact"": 2.4355, ""integrity_ethics_trust"": 4.8893, ""health_safety_wellbeing"": 3.6257, ""financial_performance_growth"": 21.7362}",523,215,0.4173,True,"downloaded on attempt 1. Clean text length: 546094. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",5.109,6.1345,10.3828,6.4458,6.0246,2.4355,4.8893,3.6257,21.7362,66.7834,financial_performance_growth,post_2021
AMZN,Amazon,Consumer Discretionary,1018724,2024,DEF 14A proxy statement,SEC EDGAR,2024-04-11,0001104659-24-045910,https://www.sec.gov/Archives/edgar/data/1018724/000110465924045910,https://www.sec.gov/Archives/edgar/data/1018724/000110465924045910/tm2329302d4_def14a.htm,497957,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 505, ""customer_focus"": 333, ""employees_culture"": 463, ""diversity_inclusion"": 312, ""sustainability_environment"": 374, ""community_social_impact"": 164, ""integrity_ethics_trust"": 244, ""health_safety_wellbeing"": 170, ""financial_performance_growth"": 1050}","{""innovation"": 10.1414, ""customer_focus"": 6.6873, ""employees_culture"": 9.298, ""diversity_inclusion"": 6.2656, ""sustainability_environment"": 7.5107, ""community_social_impact"": 3.2935, ""integrity_ethics_trust"": 4.9, ""health_safety_wellbeing"": 3.4139, ""financial_performance_growth"": 21.0862}",555,248,0.3823,True,"downloaded on attempt 1. Clean text length: 497957. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",10.1414,6.6873,9.298,6.2656,7.5107,3.2935,4.9,3.4139,21.0862,72.5966,financial_performance_growth,post_2021
TSLA,Tesla,Consumer Discretionary,1318605,2016,DEF 14A proxy statement,SEC EDGAR,2016-04-15,0001193125-16-543341,https://www.sec.gov/Archives/edgar/data/1318605/000119312516543341,https://www.sec.gov/Archives/edgar/data/1318605/000119312516543341/d133980ddef14a.htm,167350,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 37, ""customer_focus"": 62, ""employees_culture"": 45, ""diversity_inclusion"": 67, ""sustainability_environment"": 5, ""community_social_impact"": 5, ""integrity_ethics_trust"": 93, ""health_safety_wellbeing"": 4, ""financial_performance_growth"": 355}","{""innovation"": 2.2109, ""customer_focus"": 3.7048, ""employees_culture"": 2.689, ""diversity_inclusion"": 4.0036, ""sustainability_environment"": 0.2988, ""community_social_impact"": 0.2988, ""integrity_ethics_trust"": 5.5572, ""health_safety_wellbeing"": 0.239, ""financial_performance_growth"": 21.213}",36,17,0.3585,True,"downloaded on attempt 1. Clean text length: 167350. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.2109,3.7048,2.689,4.0036,0.2988,0.2988,5.5572,0.239,21.213,40.21510000000001,financial_performance_growth,pre_2020
TSLA,Tesla,Consumer Discretionary,1318605,2017,DEF 14A proxy statement,SEC EDGAR,2017-04-20,0001193125-17-130746,https://www.sec.gov/Archives/edgar/data/1318605/000119312517130746,https://www.sec.gov/Archives/edgar/data/1318605/000119312517130746/d318894ddef14a.htm,183339,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 40, ""customer_focus"": 73, ""employees_culture"": 42, ""diversity_inclusion"": 69, ""sustainability_environment"": 8, ""community_social_impact"": 5, ""integrity_ethics_trust"": 96, ""health_safety_wellbeing"": 4, ""financial_performance_growth"": 417}","{""innovation"": 2.1818, ""customer_focus"": 3.9817, ""employees_culture"": 2.2908, ""diversity_inclusion"": 3.7635, ""sustainability_environment"": 0.4364, ""community_social_impact"": 0.2727, ""integrity_ethics_trust"": 5.2362, ""health_safety_wellbeing"": 0.2182, ""financial_performance_growth"": 22.7448}",45,17,0.4516,True,"downloaded on attempt 1. Clean text length: 183339. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",2.1818,3.9817,2.2908,3.7635,0.4364,0.2727,5.2362,0.2182,22.7448,41.1261,financial_performance_growth,pre_2020
TSLA,Tesla,Consumer Discretionary,1318605,2018,DEF 14A proxy statement,SEC EDGAR,2018-02-08,0001193125-18-035345,https://www.sec.gov/Archives/edgar/data/1318605/000119312518035345,https://www.sec.gov/Archives/edgar/data/1318605/000119312518035345/d524719ddef14a.htm,215911,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 15, ""customer_focus"": 39, ""employees_culture"": 39, ""diversity_inclusion"": 77, ""sustainability_environment"": 12, ""community_social_impact"": 4, ""integrity_ethics_trust"": 17, ""health_safety_wellbeing"": 5, ""financial_performance_growth"": 706}","{""innovation"": 0.6947, ""customer_focus"": 1.8063, ""employees_culture"": 1.8063, ""diversity_inclusion"": 3.5663, ""sustainability_environment"": 0.5558, ""community_social_impact"": 0.1853, ""integrity_ethics_trust"": 0.7874, ""health_safety_wellbeing"": 0.2316, ""financial_performance_growth"": 32.6987}",59,24,0.4217,True,"downloaded on attempt 1. Clean text length: 215911. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",0.6947,1.8063,1.8063,3.5663,0.5558,0.1853,0.7874,0.2316,32.6987,42.3324,financial_performance_growth,pre_2020
TSLA,Tesla,Consumer Discretionary,1318605,2019,DEF 14A proxy statement,SEC EDGAR,2019-04-30,0001564590-19-014268,https://www.sec.gov/Archives/edgar/data/1318605/000156459019014268,https://www.sec.gov/Archives/edgar/data/1318605/000156459019014268/tsla-def14a_20190611.htm,500831,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 40, ""customer_focus"": 122, ""employees_culture"": 203, ""diversity_inclusion"": 134, ""sustainability_environment"": 12, ""community_social_impact"": 16, ""integrity_ethics_trust"": 159, ""health_safety_wellbeing"": 8, ""financial_performance_growth"": 799}","{""innovation"": 0.7987, ""customer_focus"": 2.436, ""employees_culture"": 4.0533, ""diversity_inclusion"": 2.6756, ""sustainability_environment"": 0.2396, ""community_social_impact"": 0.3195, ""integrity_ethics_trust"": 3.1747, ""health_safety_wellbeing"": 0.1597, ""financial_performance_growth"": 15.9535}",93,59,0.2237,True,"downloaded on attempt 1. Clean text length: 500831. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",0.7987,2.436,4.0533,2.6756,0.2396,0.3195,3.1747,0.1597,15.9535,29.8106,financial_performance_growth,pre_2020
TSLA,Tesla,Consumer Discretionary,1318605,2020,DEF 14A proxy statement,SEC EDGAR,2020-05-28,0001564590-20-027321,https://www.sec.gov/Archives/edgar/data/1318605/000156459020027321,https://www.sec.gov/Archives/edgar/data/1318605/000156459020027321/tsla-def14a_20200707.htm,222902,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 34, ""customer_focus"": 78, ""employees_culture"": 109, ""diversity_inclusion"": 84, ""sustainability_environment"": 11, ""community_social_impact"": 6, ""integrity_ethics_trust"": 105, ""health_safety_wellbeing"": 25, ""financial_performance_growth"": 552}","{""innovation"": 1.5253, ""customer_focus"": 3.4993, ""employees_culture"": 4.89, ""diversity_inclusion"": 3.7685, ""sustainability_environment"": 0.4935, ""community_social_impact"": 0.2692, ""integrity_ethics_trust"": 4.7106, ""health_safety_wellbeing"": 1.1216, ""financial_performance_growth"": 24.7642}",59,43,0.1569,True,"downloaded on attempt 1. Clean text length: 222902. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",1.5253,3.4993,4.89,3.7685,0.4935,0.2692,4.7106,1.1216,24.7642,45.042199999999994,financial_performance_growth,covid_2020_2021
TSLA,Tesla,Consumer Discretionary,1318605,2021,DEF 14A proxy statement,SEC EDGAR,2021-08-26,0001564590-21-045926,https://www.sec.gov/Archives/edgar/data/1318605/000156459021045926,https://www.sec.gov/Archives/edgar/data/1318605/000156459021045926/tsla-def14a_20210826.htm,345158,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 46, ""customer_focus"": 62, ""employees_culture"": 204, ""diversity_inclusion"": 158, ""sustainability_environment"": 25, ""community_social_impact"": 21, ""integrity_ethics_trust"": 128, ""health_safety_wellbeing"": 29, ""financial_performance_growth"": 539}","{""innovation"": 1.3327, ""customer_focus"": 1.7963, ""employees_culture"": 5.9103, ""diversity_inclusion"": 4.5776, ""sustainability_environment"": 0.7243, ""community_social_impact"": 0.6084, ""integrity_ethics_trust"": 3.7084, ""health_safety_wellbeing"": 0.8402, ""financial_performance_growth"": 15.616}",116,63,0.2961,True,"downloaded on attempt 1. Clean text length: 345158. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",1.3327,1.7963,5.9103,4.5776,0.7243,0.6084,3.7084,0.8402,15.616,35.1142,financial_performance_growth,covid_2020_2021
TSLA,Tesla,Consumer Discretionary,1318605,2022,DEF 14A proxy statement,SEC EDGAR,2022-06-23,0001564590-22-024064,https://www.sec.gov/Archives/edgar/data/1318605/000156459022024064,https://www.sec.gov/Archives/edgar/data/1318605/000156459022024064/tsla-def14a_20220804.htm,365650,innovation;customer_focus;employees_culture;diversity_inclusion;sustainability_environment;community_social_impact;integrity_ethics_trust;health_safety_wellbeing;financial_performance_growth,"{""innovation"": 42, ""customer_focus"": 62, ""employees_culture"": 219, ""diversity_inclusion"": 145, ""sustainability_environment"": 47, ""community_social_impact"": 22, ""integrity_ethics_trust"": 122, ""health_safety_wellbeing"": 13, ""financial_performance_growth"": 528}","{""innovation"": 1.1486, ""customer_focus"": 1.6956, ""employees_culture"": 5.9893, ""diversity_inclusion"": 3.9655, ""sustainability_environment"": 1.2854, ""community_social_impact"": 0.6017, ""integrity_ethics_trust"": 3.3365, ""health_safety_wellbeing"": 0.3555, ""financial_performance_growth"": 14.44}",133,99,0.1466,True,"downloaded on attempt 1. Clean text length: 365650. Themes: innovation, customer_focus, employees_culture, diversity_inclusion, sustainability_environment, community_social_impact, integrity_ethics_trust, health_safety_wellbeing, financial_performance_growth.",1.1486,1.6956,5.9893,3.9655,1.2854,0.6017,3.3365,0.3555,14.44,32.8181,financial_performance_growth,post_2021
